"date","tipo_refeicao","restaurante_utilizado","categoria_padrao","categoria_vegano","dia_semana","mes","almoco","periodo_semestre","quantidade","feriado_dummy"
2025-01-14,"Jantar","RU","bovino","leguminosas","ter","jan","0","ferias",NA,0
2025-01-14,"Jantar","RA","bovino","leguminosas","ter","jan","0","ferias",NA,0
2025-01-14,"Jantar","RS","bovino","leguminosas","ter","jan","0","ferias",917,0
2025-01-15,"Almoço","RU","suino","leguminosas","qua","jan","1","ferias",NA,0
2025-01-15,"Almoço","RA","suino","leguminosas","qua","jan","1","ferias",NA,0
2025-01-15,"Almoço","RS","suino","leguminosas","qua","jan","1","ferias",1992,0
2025-01-15,"Jantar","RU","ovo","leguminosas","qua","jan","0","ferias",NA,0
2025-01-15,"Jantar","RA","ovo","leguminosas","qua","jan","0","ferias",NA,0
2025-01-15,"Jantar","RS","ovo","leguminosas","qua","jan","0","ferias",656,0
2025-01-16,"Almoço","RU","bovino","pts_proteina_texturizada","qui","jan","1","ferias",NA,0
2025-01-16,"Almoço","RA","bovino","pts_proteina_texturizada","qui","jan","1","ferias",NA,0
2025-01-16,"Almoço","RS","bovino","pts_proteina_texturizada","qui","jan","1","ferias",1965,0
2025-01-16,"Jantar","RU","frango","pts_proteina_texturizada","qui","jan","0","ferias",NA,0
2025-01-16,"Jantar","RA","frango","pts_proteina_texturizada","qui","jan","0","ferias",NA,0
2025-01-16,"Jantar","RS","frango","pts_proteina_texturizada","qui","jan","0","ferias",741,0
2025-01-17,"Almoço","RU","peixe","leguminosas","sex","jan","1","ferias",NA,0
2025-01-17,"Almoço","RA","peixe","leguminosas","sex","jan","1","ferias",NA,0
2025-01-17,"Almoço","RS","peixe","leguminosas","sex","jan","1","ferias",1713,0
2025-01-17,"Jantar","RU","suino","leguminosas","sex","jan","0","ferias",NA,0
2025-01-17,"Jantar","RA","suino","leguminosas","sex","jan","0","ferias",NA,0
2025-01-17,"Jantar","RS","suino","leguminosas","sex","jan","0","ferias",715,0
2025-01-20,"Almoço","RU","bovino","pts_proteina_texturizada","seg","jan","1","ferias",1563,0
2025-01-20,"Almoço","RA","bovino","pts_proteina_texturizada","seg","jan","1","ferias",342,0
2025-01-20,"Almoço","RS","bovino","pts_proteina_texturizada","seg","jan","1","ferias",813,0
2025-01-20,"Jantar","RU","frango","leguminosas","seg","jan","0","ferias",857,0
2025-01-20,"Jantar","RA","frango","leguminosas","seg","jan","0","ferias",170,0
2025-01-20,"Jantar","RS","frango","leguminosas","seg","jan","0","ferias",270,0
2025-01-21,"Almoço","RU","suino","leguminosas","ter","jan","1","ferias",1630,0
2025-01-21,"Almoço","RA","suino","leguminosas","ter","jan","1","ferias",402,0
2025-01-21,"Almoço","RS","suino","leguminosas","ter","jan","1","ferias",828,0
2025-01-21,"Jantar","RU","bovino","pts_proteina_texturizada","ter","jan","0","ferias",838,0
2025-01-21,"Jantar","RA","bovino","pts_proteina_texturizada","ter","jan","0","ferias",146,0
2025-01-21,"Jantar","RS","bovino","pts_proteina_texturizada","ter","jan","0","ferias",400,0
2025-01-22,"Almoço","RU","frango","leguminosas","qua","jan","1","ferias",1837,0
2025-01-22,"Almoço","RA","frango","leguminosas","qua","jan","1","ferias",469,0
2025-01-22,"Almoço","RS","frango","leguminosas","qua","jan","1","ferias",853,0
2025-01-22,"Jantar","RU","bovino","leguminosas","qua","jan","0","ferias",755,0
2025-01-22,"Jantar","RA","bovino","leguminosas","qua","jan","0","ferias",195,0
2025-01-22,"Jantar","RS","bovino","leguminosas","qua","jan","0","ferias",326,0
2025-01-23,"Almoço","RU","bovino","pts_proteina_texturizada","qui","jan","1","ferias",1647,0
2025-01-23,"Almoço","RA","bovino","pts_proteina_texturizada","qui","jan","1","ferias",445,0
2025-01-23,"Almoço","RS","bovino","pts_proteina_texturizada","qui","jan","1","ferias",702,0
2025-01-23,"Jantar","RA","bovino","pts_proteina_texturizada","qui","jan","0","ferias",211,0
2025-01-23,"Jantar","RS","bovino","pts_proteina_texturizada","qui","jan","0","ferias",252,0
2025-01-23,"Jantar","RU","frango","pts_proteina_texturizada","qui","jan","0","ferias",906,0
2025-01-24,"Almoço","RU","peixe","leguminosas","sex","jan","1","ferias",1278,0
2025-01-24,"Almoço","RA","peixe","leguminosas","sex","jan","1","ferias",336,0
2025-01-24,"Almoço","RS","peixe","leguminosas","sex","jan","1","ferias",559,0
2025-01-24,"Jantar","RU","bovino","pts_proteina_texturizada","sex","jan","0","ferias",1031,0
2025-01-24,"Jantar","RA","bovino","pts_proteina_texturizada","sex","jan","0","ferias",223,0
2025-01-24,"Jantar","RS","bovino","pts_proteina_texturizada","sex","jan","0","ferias",399,0
2025-01-27,"Almoço","RU","bovino","leguminosas","seg","jan","1","ferias",1572,0
2025-01-27,"Almoço","RA","bovino","leguminosas","seg","jan","1","ferias",515,0
2025-01-27,"Almoço","RS","bovino","leguminosas","seg","jan","1","ferias",732,0
2025-01-27,"Jantar","RU","suino","leguminosas","seg","jan","0","ferias",907,0
2025-01-27,"Jantar","RA","suino","leguminosas","seg","jan","0","ferias",237,0
2025-01-27,"Jantar","RS","suino","leguminosas","seg","jan","0","ferias",357,0
2025-01-28,"Almoço","RU","frango","pts_proteina_texturizada","ter","jan","1","ferias",1778,0
2025-01-28,"Almoço","RA","frango","pts_proteina_texturizada","ter","jan","1","ferias",569,0
2025-01-28,"Almoço","RS","frango","pts_proteina_texturizada","ter","jan","1","ferias",831,0
2025-01-28,"Jantar","RU","bovino","pts_proteina_texturizada","ter","jan","0","ferias",884,0
2025-01-28,"Jantar","RA","bovino","pts_proteina_texturizada","ter","jan","0","ferias",0,0
2025-01-28,"Jantar","RS","bovino","pts_proteina_texturizada","ter","jan","0","ferias",320,0
2025-01-29,"Almoço","RS","bovino","pts_proteina_texturizada","qua","jan","1","ferias",NA,0
2025-01-29,"Almoço","RU","bovino","pts_proteina_texturizada","qua","jan","1","ferias",NA,0
2025-01-29,"Almoço","RA","bovino","pts_proteina_texturizada","qua","jan","1","ferias",NA,0
2025-01-29,"Jantar","RU","frango","leguminosas","qua","jan","0","ferias",NA,0
2025-01-29,"Jantar","RA","frango","leguminosas","qua","jan","0","ferias",NA,0
2025-01-29,"Jantar","RS","frango","leguminosas","qua","jan","0","ferias",NA,0
2025-01-30,"Almoço","RU","bovino","leguminosas","qui","jan","1","ferias",1612,0
2025-01-30,"Almoço","RA","bovino","leguminosas","qui","jan","1","ferias",545,0
2025-01-30,"Almoço","RS","bovino","leguminosas","qui","jan","1","ferias",886,0
2025-01-30,"Jantar","RU","suino","leguminosas","qui","jan","0","ferias",965,0
2025-01-30,"Jantar","RA","suino","leguminosas","qui","jan","0","ferias",235,0
2025-01-30,"Jantar","RS","bovino","leguminosas","qui","jan","0","ferias",309,0
2025-01-31,"Almoço","RU","peixe","pts_proteina_texturizada","sex","jan","1","ferias",1632,0
2025-01-31,"Almoço","RA","peixe","pts_proteina_texturizada","sex","jan","1","ferias",613,0
2025-01-31,"Almoço","RS","peixe","pts_proteina_texturizada","sex","jan","1","ferias",713,0
2025-01-31,"Jantar","RU","frango","pts_proteina_texturizada","sex","jan","0","ferias",714,0
2025-01-31,"Jantar","RA","frango","pts_proteina_texturizada","sex","jan","0","ferias",219,0
2025-01-31,"Jantar","RS","frango","pts_proteina_texturizada","sex","jan","0","ferias",255,0
2025-02-03,"Almoço","RU","bovino","pts_proteina_texturizada","seg","fev","1","ferias",1720,0
2025-02-03,"Almoço","RA","bovino","pts_proteina_texturizada","seg","fev","1","ferias",560,0
2025-02-03,"Almoço","RS","bovino","pts_proteina_texturizada","seg","fev","1","ferias",638,0
2025-02-03,"Jantar","RU","frango","leguminosas","seg","fev","0","ferias",1049,0
2025-02-03,"Jantar","RA","frango","leguminosas","seg","fev","0","ferias",324,0
2025-02-03,"Jantar","RS","frango","leguminosas","seg","fev","0","ferias",287,0
2025-02-04,"Almoço","RU","frango","pts_proteina_texturizada","ter","fev","1","ferias",1839,0
2025-02-04,"Almoço","RA","suino","leguminosas","ter","fev","1","ferias",626,0
2025-02-04,"Almoço","RS","suino","leguminosas","ter","fev","1","ferias",652,0
2025-02-04,"Jantar","RU","bovino","leguminosas","ter","fev","0","ferias",1071,0
2025-02-04,"Jantar","RA","bovino","leguminosas","ter","fev","0","ferias",294,0
2025-02-04,"Jantar","RS","bovino","leguminosas","ter","fev","0","ferias",263,0
2025-02-05,"Almoço","RU","frango","leguminosas","qua","fev","1","ferias",2068,0
2025-02-05,"Almoço","RA","frango","leguminosas","qua","fev","1","ferias",669,0
2025-02-05,"Almoço","RS","frango","leguminosas","qua","fev","1","ferias",783,0
2025-02-05,"Jantar","RU","bovino","leguminosas","qua","fev","0","ferias",851,0
2025-02-05,"Jantar","RA","bovino","leguminosas","qua","fev","0","ferias",269,0
2025-02-05,"Jantar","RS","bovino","leguminosas","qua","fev","0","ferias",252,0
2025-02-06,"Almoço","RU","bovino","leguminosas","qui","fev","1","ferias",1824,0
2025-02-06,"Almoço","RA","bovino","leguminosas","qui","fev","1","ferias",644,0
2025-02-06,"Almoço","RS","bovino","leguminosas","qui","fev","1","ferias",636,0
2025-02-06,"Jantar","RU","frango","pts_proteina_texturizada","qui","fev","0","ferias",1027,0
2025-02-06,"Jantar","RA","bovino","pts_proteina_texturizada","qui","fev","0","ferias",270,0
2025-02-06,"Jantar","RS","bovino","pts_proteina_texturizada","qui","fev","0","ferias",275,0
2025-02-07,"Almoço","RU","peixe","leguminosas","sex","fev","1","ferias",1283,0
2025-02-07,"Almoço","RA","peixe","leguminosas","sex","fev","1","ferias",408,0
2025-02-07,"Almoço","RS","peixe","leguminosas","sex","fev","1","ferias",22,0
2025-02-07,"Jantar","RU","bovino","pts_proteina_texturizada","sex","fev","0","ferias",984,0
2025-02-07,"Jantar","RA","bovino","pts_proteina_texturizada","sex","fev","0","ferias",261,0
2025-02-07,"Jantar","RS","bovino","pts_proteina_texturizada","sex","fev","0","ferias",24,0
2025-02-10,"Almoço","RU","frango","pts_proteina_texturizada","seg","fev","1","ferias",1839,0
2025-02-10,"Almoço","RA","frango","pts_proteina_texturizada","seg","fev","1","ferias",689,0
2025-02-10,"Almoço","RS","frango","pts_proteina_texturizada","seg","fev","1","ferias",723,0
2025-02-10,"Jantar","RU","suino","leguminosas","seg","fev","0","ferias",836,0
2025-02-10,"Jantar","RA","suino","leguminosas","seg","fev","0","ferias",299,0
2025-02-10,"Jantar","RS","suino","leguminosas","seg","fev","0","ferias",262,0
2025-02-11,"Almoço","RU","bovino","pts_proteina_texturizada","ter","fev","1","ferias",1806,0
2025-02-11,"Almoço","RA","bovino","pts_proteina_texturizada","ter","fev","1","ferias",600,0
2025-02-11,"Almoço","RS","bovino","pts_proteina_texturizada","ter","fev","1","ferias",620,0
2025-02-11,"Jantar","RU","frango","leguminosas","ter","fev","0","ferias",1075,0
2025-02-11,"Jantar","RA","frango","leguminosas","ter","fev","0","ferias",385,0
2025-02-11,"Jantar","RS","frango","leguminosas","ter","fev","0","ferias",305,0
2025-02-12,"Almoço","RU","bovino","leguminosas","qua","fev","1","ferias",1807,0
2025-02-12,"Almoço","RA","bovino","leguminosas","qua","fev","1","ferias",718,0
2025-02-12,"Almoço","RS","bovino","leguminosas","qua","fev","1","ferias",717,0
2025-02-12,"Jantar","RU","bovino","pts_proteina_texturizada","qua","fev","0","ferias",958,0
2025-02-12,"Jantar","RA","bovino","pts_proteina_texturizada","qua","fev","0","ferias",315,0
2025-02-12,"Jantar","RS","bovino","pts_proteina_texturizada","qua","fev","0","ferias",255,0
2025-02-13,"Almoço","RU","bovino","leguminosas","qui","fev","1","ferias",1877,0
2025-02-13,"Almoço","RA","bovino","leguminosas","qui","fev","1","ferias",665,0
2025-02-13,"Almoço","RS","bovino","leguminosas","qui","fev","1","ferias",718,0
2025-02-13,"Jantar","RU","bovino","leguminosas","qui","fev","0","ferias",800,0
2025-02-13,"Jantar","RA","bovino","leguminosas","qui","fev","0","ferias",240,0
2025-02-13,"Jantar","RS","bovino","leguminosas","qui","fev","0","ferias",203,0
2025-02-14,"Almoço","RU","suino","pts_proteina_texturizada","sex","fev","1","ferias",1474,0
2025-02-14,"Almoço","RA","suino","pts_proteina_texturizada","sex","fev","1","ferias",474,0
2025-02-14,"Almoço","RS","suino","pts_proteina_texturizada","sex","fev","1","ferias",538,0
2025-02-14,"Jantar","RU","frango","pts_proteina_texturizada","sex","fev","0","ferias",975,0
2025-02-14,"Jantar","RA","frango","pts_proteina_texturizada","sex","fev","0","ferias",287,0
2025-02-14,"Jantar","RS","frango","pts_proteina_texturizada","sex","fev","0","ferias",291,0
2025-02-17,"Almoço","RU","peixe","pts_proteina_texturizada","seg","fev","1","ferias",1400,0
2025-02-17,"Almoço","RA","peixe","pts_proteina_texturizada","seg","fev","1","ferias",468,0
2025-02-17,"Almoço","RS","peixe","pts_proteina_texturizada","seg","fev","1","ferias",551,0
2025-02-17,"Jantar","RU","frango","leguminosas","seg","fev","0","ferias",1126,0
2025-02-17,"Jantar","RA","frango","leguminosas","seg","fev","0","ferias",373,0
2025-02-17,"Jantar","RS","frango","leguminosas","seg","fev","0","ferias",301,0
2025-02-18,"Almoço","RU","bovino","leguminosas","ter","fev","1","ferias",1977,0
2025-02-18,"Almoço","RA","bovino","leguminosas","ter","fev","1","ferias",704,0
2025-02-18,"Almoço","RS","bovino","leguminosas","ter","fev","1","ferias",722,0
2025-02-18,"Jantar","RU","bovino","leguminosas","ter","fev","0","ferias",1072,0
2025-02-18,"Jantar","RA","bovino","leguminosas","ter","fev","0","ferias",327,0
2025-02-18,"Jantar","RS","bovino","pts_proteina_texturizada","ter","fev","0","ferias",268,0
2025-02-19,"Almoço","RU","frango","leguminosas","qua","fev","1","ferias",2203,0
2025-02-19,"Almoço","RA","frango","leguminosas","qua","fev","1","ferias",808,0
2025-02-19,"Almoço","RS","frango","leguminosas","qua","fev","1","ferias",823,0
2025-02-19,"Jantar","RU","bovino","leguminosas","qua","fev","0","ferias",1071,0
2025-02-19,"Jantar","RA","bovino","leguminosas","qua","fev","0","ferias",365,0
2025-02-19,"Jantar","RS","bovino","leguminosas","qua","fev","0","ferias",311,0
2025-02-20,"Almoço","RU","bovino","leguminosas","qui","fev","1","ferias",1830,0
2025-02-20,"Almoço","RA","bovino","leguminosas","qui","fev","1","ferias",716,0
2025-02-20,"Almoço","RS","bovino","leguminosas","qui","fev","1","ferias",692,0
2025-02-20,"Jantar","RU","bovino","vegetais","qui","fev","0","ferias",1125,0
2025-02-20,"Jantar","RA","bovino","vegetais","qui","fev","0","ferias",347,0
2025-02-20,"Jantar","RS","bovino","vegetais","qui","fev","0","ferias",301,0
2025-02-21,"Almoço","RU","peixe","leguminosas","sex","fev","1","ferias",1385,0
2025-02-21,"Almoço","RA","peixe","leguminosas","sex","fev","1","ferias",426,0
2025-02-21,"Almoço","RS","peixe","leguminosas","sex","fev","1","ferias",481,0
2025-02-21,"Jantar","RU","bovino","pts_proteina_texturizada","sex","fev","0","ferias",1142,0
2025-02-21,"Jantar","RA","bovino","pts_proteina_texturizada","sex","fev","0","ferias",375,0
2025-02-21,"Jantar","RS","bovino","pts_proteina_texturizada","sex","fev","0","ferias",363,0
2025-02-24,"Almoço","RU","frango","pts_proteina_texturizada","seg","fev","1","inicio",3534,0
2025-02-24,"Almoço","RA","frango","pts_proteina_texturizada","seg","fev","1","inicio",1181,0
2025-02-24,"Almoço","RS","frango","pts_proteina_texturizada","seg","fev","1","inicio",1564,0
2025-02-24,"Jantar","RU","suino","leguminosas","seg","fev","0","inicio",2128,0
2025-02-24,"Jantar","RA","suino","leguminosas","seg","fev","0","inicio",591,0
2025-02-24,"Jantar","RS","frango","leguminosas","seg","fev","0","inicio",633,0
2025-02-25,"Almoço","RU","bovino","leguminosas","ter","fev","1","inicio",3275,0
2025-02-25,"Almoço","RA","bovino","leguminosas","ter","fev","1","inicio",1221,0
2025-02-25,"Almoço","RS","suino","leguminosas","ter","fev","1","inicio",1300,0
2025-02-25,"Jantar","RU","frango","leguminosas","ter","fev","0","inicio",2581,0
2025-02-25,"Jantar","RA","frango","leguminosas","ter","fev","0","inicio",832,0
2025-02-25,"Jantar","RS","frango","leguminosas","ter","fev","0","inicio",766,0
2025-02-26,"Almoço","RA","bovino","leguminosas","qua","fev","1","inicio",1310,0
2025-02-26,"Almoço","RS","bovino","leguminosas","qua","fev","1","inicio",1653,0
2025-02-26,"Almoço","RU","bovino","leguminosas","qua","fev","1","inicio",3566,0
2025-02-26,"Jantar","RU","bovino","pts_proteina_texturizada","qua","fev","0","inicio",2336,0
2025-02-26,"Jantar","RA","bovino","pts_proteina_texturizada","qua","fev","0","inicio",691,0
2025-02-26,"Jantar","RS","bovino","pts_proteina_texturizada","qua","fev","0","inicio",587,0
2025-02-27,"Almoço","RU","bovino","leguminosas","qui","fev","1","inicio",3527,0
2025-02-27,"Almoço","RA","bovino","leguminosas","qui","fev","1","inicio",1287,0
2025-02-27,"Almoço","RS","bovino","leguminosas","qui","fev","1","inicio",1616,0
2025-02-27,"Jantar","RU","bovino","leguminosas","qui","fev","0","inicio",2202,0
2025-02-27,"Jantar","RA","bovino","leguminosas","qui","fev","0","inicio",614,0
2025-02-27,"Jantar","RS","frango","leguminosas","qui","fev","0","inicio",608,0
2025-02-28,"Almoço","RU","suino","pts_proteina_texturizada","sex","fev","1","inicio",2801,0
2025-02-28,"Almoço","RA","suino","pts_proteina_texturizada","sex","fev","1","inicio",908,0
2025-02-28,"Almoço","RS","suino","pts_proteina_texturizada","sex","fev","1","inicio",1114,0
2025-02-28,"Jantar","RU","frango","pts_proteina_texturizada","sex","fev","0","inicio",1797,0
2025-02-28,"Jantar","RA","frango","pts_proteina_texturizada","sex","fev","0","inicio",508,0
2025-02-28,"Jantar","RS","frango","pts_proteina_texturizada","sex","fev","0","inicio",477,0
2025-03-03,"Almoço","RU","suino","pts_proteina_texturizada","seg","mar","1","inicio",NA,1
2025-03-03,"Almoço","RA","suino","pts_proteina_texturizada","seg","mar","1","inicio",NA,1
2025-03-03,"Almoço","RS","suino","pts_proteina_texturizada","seg","mar","1","inicio",1354,1
2025-03-03,"Jantar","RU","frango","leguminosas","seg","mar","0","inicio",NA,1
2025-03-03,"Jantar","RA","frango","leguminosas","seg","mar","0","inicio",NA,1
2025-03-03,"Jantar","RS","frango","leguminosas","seg","mar","0","inicio",592,1
2025-03-04,"Almoço","RU","bovino","leguminosas","ter","mar","1","inicio",NA,1
2025-03-04,"Almoço","RA","bovino","leguminosas","ter","mar","1","inicio",NA,1
2025-03-04,"Almoço","RS","bovino","leguminosas","ter","mar","1","inicio",1366,1
2025-03-04,"Jantar","RU","bovino","leguminosas","ter","mar","0","inicio",NA,1
2025-03-04,"Jantar","RA","bovino","leguminosas","ter","mar","0","inicio",NA,1
2025-03-04,"Jantar","RS","bovino","leguminosas","ter","mar","0","inicio",570,1
2025-03-05,"Almoço","RU","frango","pts_proteina_texturizada","qua","mar","1","inicio",NA,1
2025-03-05,"Almoço","RA","frango","pts_proteina_texturizada","qua","mar","1","inicio",NA,1
2025-03-05,"Almoço","RS","frango","pts_proteina_texturizada","qua","mar","1","inicio",2078,1
2025-03-05,"Jantar","RU","frango","leguminosas","qua","mar","0","inicio",NA,1
2025-03-05,"Jantar","RA","frango","leguminosas","qua","mar","0","inicio",NA,1
2025-03-05,"Jantar","RS","frango","leguminosas","qua","mar","0","inicio",940,1
2025-03-06,"Almoço","RU","bovino","leguminosas","qui","mar","1","inicio",3599,0
2025-03-06,"Almoço","RA","bovino","leguminosas","qui","mar","1","inicio",1124,0
2025-03-06,"Almoço","RS","bovino","leguminosas","qui","mar","1","inicio",1445,0
2025-03-06,"Jantar","RU","bovino","pts_proteina_texturizada","qui","mar","0","inicio",2575,0
2025-03-06,"Jantar","RA","bovino","pts_proteina_texturizada","qui","mar","0","inicio",762,0
2025-03-06,"Jantar","RS","bovino","pts_proteina_texturizada","qui","mar","0","inicio",782,0
2025-03-07,"Almoço","RU","peixe","leguminosas","sex","mar","1","inicio",2428,0
2025-03-07,"Almoço","RA","peixe","leguminosas","sex","mar","1","inicio",635,0
2025-03-07,"Almoço","RS","peixe","leguminosas","sex","mar","1","inicio",802,0
2025-03-07,"Jantar","RU","bovino","pts_proteina_texturizada","sex","mar","0","inicio",2537,0
2025-03-07,"Jantar","RA","bovino","pts_proteina_texturizada","sex","mar","0","inicio",701,0
2025-03-07,"Jantar","RS","bovino","pts_proteina_texturizada","sex","mar","0","inicio",760,0
2025-03-10,"Almoço","RU","frango","pts_proteina_texturizada","seg","mar","1","inicio",4293,0
2025-03-10,"Almoço","RA","frango","pts_proteina_texturizada","seg","mar","1","inicio",1321,0
2025-03-10,"Almoço","RS","frango","pts_proteina_texturizada","seg","mar","1","inicio",2078,0
2025-03-10,"Jantar","RU","suino","leguminosas","seg","mar","0","inicio",2619,0
2025-03-10,"Jantar","RA","suino","leguminosas","seg","mar","0","inicio",708,0
2025-03-10,"Jantar","RS","suino","leguminosas","seg","mar","0","inicio",898,0
2025-03-11,"Almoço","RA","bovino","leguminosas","ter","mar","1","inicio",1421,0
2025-03-11,"Almoço","RS","bovino","leguminosas","ter","mar","1","inicio",1868,0
2025-03-11,"Almoço","RU","bovino","leguminosas","ter","mar","1","inicio",4357,0
2025-03-11,"Jantar","RU","frango","leguminosas","ter","mar","0","inicio",2830,0
2025-03-11,"Jantar","RA","frango","leguminosas","ter","mar","0","inicio",919,0
2025-03-11,"Jantar","RS","frango","leguminosas","ter","mar","0","inicio",1241,0
2025-03-12,"Almoço","RU","bovino","leguminosas","qua","mar","1","inicio",4304,0
2025-03-12,"Almoço","RA","bovino","leguminosas","qua","mar","1","inicio",1501,0
2025-03-12,"Almoço","RS","bovino","leguminosas","qua","mar","1","inicio",2004,0
2025-03-12,"Jantar","RU","bovino","pts_proteina_texturizada","qua","mar","0","inicio",2831,0
2025-03-12,"Jantar","RA","bovino","pts_proteina_texturizada","qua","mar","0","inicio",857,0
2025-03-12,"Jantar","RS","bovino","pts_proteina_texturizada","qua","mar","0","inicio",958,0
2025-03-13,"Almoço","RA","bovino","leguminosas","qui","mar","1","inicio",1363,0
2025-03-13,"Almoço","RS","bovino","leguminosas","qui","mar","1","inicio",2070,0
2025-03-13,"Almoço","RU","bovino","leguminosas","qui","mar","1","inicio",4146,0
2025-03-13,"Jantar","RU","bovino","leguminosas","qui","mar","0","inicio",2688,0
2025-03-13,"Jantar","RA","bovino","leguminosas","qui","mar","0","inicio",768,0
2025-03-13,"Jantar","RS","bovino","leguminosas","qui","mar","0","inicio",890,0
2025-03-14,"Almoço","RU","suino","pts_proteina_texturizada","sex","mar","1","inicio",3833,0
2025-03-14,"Almoço","RA","suino","pts_proteina_texturizada","sex","mar","1","inicio",1147,0
2025-03-14,"Almoço","RS","suino","pts_proteina_texturizada","sex","mar","1","inicio",1657,0
2025-03-14,"Jantar","RU","frango","pts_proteina_texturizada","sex","mar","0","inicio",2776,0
2025-03-14,"Jantar","RA","frango","pts_proteina_texturizada","sex","mar","0","inicio",761,0
2025-03-14,"Jantar","RS","frango","pts_proteina_texturizada","sex","mar","0","inicio",986,0
2025-03-17,"Almoço","RU","suino","pts_proteina_texturizada","seg","mar","1","inicio",4099,0
2025-03-17,"Almoço","RA","suino","pts_proteina_texturizada","seg","mar","1","inicio",1296,0
2025-03-17,"Almoço","RS","suino","pts_proteina_texturizada","seg","mar","1","inicio",1766,0
2025-03-17,"Jantar","RU","frango","leguminosas","seg","mar","0","inicio",3214,0
2025-03-17,"Jantar","RA","frango","leguminosas","seg","mar","0","inicio",887,0
2025-03-17,"Jantar","RS","frango","leguminosas","seg","mar","0","inicio",1063,0
2025-03-18,"Almoço","RU","bovino","leguminosas","ter","mar","1","inicio",4121,0
2025-03-18,"Almoço","RA","bovino","leguminosas","ter","mar","1","inicio",1453,0
2025-03-18,"Almoço","RS","bovino","leguminosas","ter","mar","1","inicio",2010,0
2025-03-18,"Jantar","RU","bovino","leguminosas","ter","mar","0","inicio",4121,0
2025-03-18,"Jantar","RA","bovino","leguminosas","ter","mar","0","inicio",1453,0
2025-03-18,"Jantar","RS","bovino","leguminosas","ter","mar","0","inicio",2010,0
2025-03-19,"Almoço","RU","frango","leguminosas","qua","mar","1","inicio",4891,0
2025-03-19,"Almoço","RA","frango","leguminosas","qua","mar","1","inicio",1252,0
2025-03-19,"Almoço","RS","frango","leguminosas","qua","mar","1","inicio",2192,0
2025-03-19,"Jantar","RU","bovino","pts_proteina_texturizada","qua","mar","0","inicio",3417,0
2025-03-19,"Jantar","RA","bovino","pts_proteina_texturizada","qua","mar","0","inicio",926,0
2025-03-19,"Jantar","RS","bovino","pts_proteina_texturizada","qua","mar","0","inicio",1376,0
2025-03-20,"Almoço","RU","bovino","leguminosas","qui","mar","1","inicio",4288,0
2025-03-20,"Almoço","RA","bovino","leguminosas","qui","mar","1","inicio",1383,0
2025-03-20,"Almoço","RS","bovino","leguminosas","qui","mar","1","inicio",1849,0
2025-03-20,"Jantar","RU","bovino","pts_proteina_texturizada","qui","mar","0","inicio",3124,0
2025-03-20,"Jantar","RA","bovino","pts_proteina_texturizada","qui","mar","0","inicio",802,0
2025-03-20,"Jantar","RS","bovino","pts_proteina_texturizada","qui","mar","0","inicio",1011,0
2025-03-21,"Almoço","RU","peixe","leguminosas","sex","mar","1","inicio",2538,0
2025-03-21,"Almoço","RA","peixe","leguminosas","sex","mar","1","inicio",693,0
2025-03-21,"Almoço","RS","peixe","leguminosas","sex","mar","1","inicio",955,0
2025-03-21,"Jantar","RU","bovino","leguminosas","sex","mar","0","inicio",2260,0
2025-03-21,"Jantar","RA","bovino","leguminosas","sex","mar","0","inicio",590,0
2025-03-21,"Jantar","RS","bovino","leguminosas","sex","mar","0","inicio",686,0
2025-03-24,"Almoço","RU","frango","pts_proteina_texturizada","seg","mar","1","inicio",4550,0
2025-03-24,"Almoço","RA","frango","pts_proteina_texturizada","seg","mar","1","inicio",1347,0
2025-03-24,"Almoço","RS","frango","pts_proteina_texturizada","seg","mar","1","inicio",1948,0
2025-03-24,"Jantar","RU","suino","leguminosas","seg","mar","0","inicio",3085,0
2025-03-24,"Jantar","RA","suino","leguminosas","seg","mar","0","inicio",822,0
2025-03-24,"Jantar","RS","suino","leguminosas","seg","mar","0","inicio",1061,0
2025-03-25,"Almoço","RU","bovino","leguminosas","ter","mar","1","inicio",4267,0
2025-03-25,"Almoço","RA","bovino","leguminosas","ter","mar","1","inicio",1336,0
2025-03-25,"Almoço","RS","bovino","leguminosas","ter","mar","1","inicio",1906,0
2025-03-25,"Jantar","RU","frango","pts_proteina_texturizada","ter","mar","0","inicio",3868,0
2025-03-25,"Jantar","RA","frango","pts_proteina_texturizada","ter","mar","0","inicio",947,0
2025-03-25,"Jantar","RS","frango","pts_proteina_texturizada","ter","mar","0","inicio",1424,0
2025-03-26,"Almoço","RU","bovino","leguminosas","qua","mar","1","inicio",4552,0
2025-03-26,"Almoço","RA","bovino","leguminosas","qua","mar","1","inicio",1387,0
2025-03-26,"Almoço","RS","bovino","leguminosas","qua","mar","1","inicio",1873,0
2025-03-26,"Jantar","RU","bovino","pts_proteina_texturizada","qua","mar","0","inicio",3072,0
2025-03-26,"Jantar","RA","bovino","pts_proteina_texturizada","qua","mar","0","inicio",774,0
2025-03-26,"Jantar","RS","bovino","pts_proteina_texturizada","qua","mar","0","inicio",974,0
2025-03-27,"Almoço","RA","bovino","leguminosas","qui","mar","1","inicio",1368,0
2025-03-27,"Almoço","RS","bovino","leguminosas","qui","mar","1","inicio",1906,0
2025-03-27,"Almoço","RU","frango","leguminosas","qui","mar","1","inicio",4402,0
2025-03-27,"Jantar","RU","bovino","leguminosas","qui","mar","0","inicio",2722,0
